building_id,zone_id,municipality,barangay,use_type,use_sub,sewer_status
43449,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43453,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43454,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43455,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43457,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43460,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43461,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43468,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43470,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43473,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43476,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43480,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43485,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43489,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43492,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
43494,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43495,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43496,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43497,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43501,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
43502,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43504,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43506,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43508,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43509,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43513,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43515,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43516,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43522,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43523,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43525,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43526,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43537,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43538,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43539,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43543,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
43546,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
43547,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43549,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43554,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43558,R1,Tagbilaran City,Cogon,Commercial Establishments,Food & Beverage,Served
43560,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43563,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43565,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43566,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43570,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43573,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43575,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43577,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43578,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43583,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
43584,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43590,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43593,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43594,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43596,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43597,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43599,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43602,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43606,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43610,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43613,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43614,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43618,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43621,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
43623,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
43625,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
43626,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43638,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43640,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43643,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
43649,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43651,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43653,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43663,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43665,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43666,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43672,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43673,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43674,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43679,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43680,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43681,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43683,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43687,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
43690,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43692,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43693,R1,Tagbilaran City,Cogon,Industrial,Fuel & Energy,Served
43694,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43695,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43697,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
43699,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43700,R1,Tagbilaran City,Cogon,Commercial Establishments,Food & Beverage,Served
43701,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43706,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43710,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43711,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43712,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43714,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43715,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43716,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43717,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43718,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43721,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43723,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43728,R1,Tagbilaran City,Cogon,Commercial Establishments,Entertainment & Recreation,Served
43729,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43731,R1,Tagbilaran City,Cogon,Commercial Establishments,Offices & Services,Served
43734,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43744,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43746,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43747,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43753,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43757,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43758,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43759,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43764,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43767,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43768,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43770,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43771,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
43774,R1,Tagbilaran City,Cogon,Industrial,Fuel & Energy,Served
43777,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
43778,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43791,R1,Tagbilaran City,Cogon,Commercial Establishments,Offices & Services,Served
43792,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43793,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
43794,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43800,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43804,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43805,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43806,R1,Tagbilaran City,Cogon,Commercial Establishments,Offices & Services,Served
43807,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43810,R1,Tagbilaran City,Cogon,Commercial Establishments,Offices & Services,Served
43814,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43815,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43817,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43818,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43820,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43827,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43832,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
43833,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43835,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
43836,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
43837,R1,Tagbilaran City,Cogon,Commercial Establishments,Food & Beverage,Served
43838,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43840,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43842,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43848,R1,Tagbilaran City,Cogon,Commercial Establishments,Retail & Shopping,Served
43849,R1,Tagbilaran City,Cogon,Commercial Establishments,Food & Beverage,Served
43850,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43853,R1,Tagbilaran City,Cogon,Commercial Establishments,Retail & Shopping,Served
43855,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43856,R1,Tagbilaran City,Cogon,Commercial Establishments,Entertainment & Recreation,Served
43861,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43862,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43864,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
43865,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
43867,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43868,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
43870,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43872,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43884,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43890,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43896,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43899,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43903,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43904,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43905,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43911,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
43913,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43914,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43915,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43921,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43923,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
43924,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43926,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43927,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
43932,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43934,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43935,R1,Tagbilaran City,Cogon,Health Facilities,Pharmacies & Drugstores,Served
43940,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43941,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43946,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
43950,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43953,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43955,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43963,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43966,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43968,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43971,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43973,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43979,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43980,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43982,R1,Tagbilaran City,Cogon,Commercial Establishments,Offices & Services,Served
43988,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43989,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43991,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43992,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43996,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
43998,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44000,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44001,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44003,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44005,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44013,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44018,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44020,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44022,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44025,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44026,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44027,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44029,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44030,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44031,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44033,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44034,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44035,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44037,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44040,R1,Tagbilaran City,Cogon,Commercial Establishments,Offices & Services,Served
44042,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44045,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44046,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44048,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44052,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44057,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44058,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44062,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44063,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44068,R1,Tagbilaran City,Cogon,Religious Places,Place of Worship,Served
44070,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44071,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44072,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44073,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44075,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44076,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44077,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44079,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44080,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44082,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44084,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44085,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44089,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44090,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44091,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44096,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44097,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44099,R1,Tagbilaran City,Cogon,Commercial Establishments,Hospitality & Accommodation,Served
44101,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44102,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44111,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44115,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44116,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44118,R1,Tagbilaran City,Cogon,Health Facilities,Clinics & Outpatient Care,Served
44123,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44126,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44127,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44130,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44136,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44140,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44141,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44144,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44146,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44150,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44154,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44156,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44163,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44164,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44166,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44168,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44169,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44172,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44178,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44179,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44182,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44187,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44193,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44196,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44199,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44202,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44206,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44210,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44211,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44214,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44215,R1,Tagbilaran City,Cogon,Educational Institutions,Secondary Education,Served
44217,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44221,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44224,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44225,R1,Tagbilaran City,Cogon,Health Facilities,Clinics & Outpatient Care,Served
44228,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44232,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44235,R1,Tagbilaran City,Cogon,Commercial Establishments,Offices & Services,Served
44236,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44238,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44241,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44242,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44244,R1,Tagbilaran City,Cogon,Commercial Establishments,Food & Beverage,Served
44248,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44249,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44251,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44255,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44258,R1,Tagbilaran City,Cogon,Health Facilities,Pharmacies & Drugstores,Served
44259,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44263,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44264,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44268,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44269,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44271,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44272,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44276,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44277,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44278,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44285,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44286,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44288,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44290,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44292,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44294,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44298,R1,Tagbilaran City,Cogon,Commercial Establishments,Offices & Services,Served
44299,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44301,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44302,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44304,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44313,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44318,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44319,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44320,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44323,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44325,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44327,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44333,R1,Tagbilaran City,Cogon,Commercial Establishments,Food & Beverage,Served
44343,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44346,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44347,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44351,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44355,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44357,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44368,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44370,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44373,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44374,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44377,R1,Tagbilaran City,Cogon,Industrial,Warehouses & Storage,Served
44383,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44388,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44391,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44395,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44396,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44398,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44399,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44400,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44402,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44403,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44404,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44407,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44408,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44414,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44415,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44416,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44421,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44422,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44424,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44426,R1,Tagbilaran City,Cogon,Commercial Establishments,Offices & Services,Served
44430,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44431,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44432,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44435,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44437,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44438,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44440,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44449,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44452,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44453,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44455,R1,Tagbilaran City,Cogon,Commercial Establishments,Offices & Services,Served
44459,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44461,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44464,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44470,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44474,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44481,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44484,R1,Tagbilaran City,Cogon,Commercial Establishments,Retail & Shopping,Served
44486,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44488,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44489,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44492,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44493,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44496,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44499,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44501,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44502,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44504,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44508,R1,Tagbilaran City,Cogon,Commercial Establishments,Offices & Services,Served
44510,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44515,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44521,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44523,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44524,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44526,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44527,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44532,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44533,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44537,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44539,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44540,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44548,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44549,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44551,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
